words_count,words_average_size,1st_word,1st_occurence,1st_word_percentage,2nd_word,2nd_occurence,2nd_word_percentage,3rd_word,3rd_occurence,3rd_word_percentage,4th_word,4th_occurence,4th_word_percentage,5th_word,5th_occurence,5th_word_percentage,longest_word,longest_word_length,unique_word_percentage,Explicitness
332,4.435897435897436,ooh,12,3.6144578313253013,tak,11,3.3132530120481927,Yeah,10,3.0120481927710845,nie,10,3.0120481927710845,na,7,2.108433734939759,przekrzykiwany,14,17.771084337349397,0
582,4.212765957446808,moonwalk,34,5.841924398625429,like,17,2.9209621993127146,Diamonds,13,2.2336769759450172,dance,13,2.2336769759450172,Mike,12,2.0618556701030926,Springfield,11,39.51890034364261,0
479,4.666666666666667,nie,13,2.7139874739039667,w,12,2.5052192066805845,na,12,2.5052192066805845,W,10,2.0876826722338206,jak,8,1.6701461377870563,szesnastolatkiem,16,18.580375782881003,0
201,4.68,mnie,14,6.965174129353234,ciebie,8,3.9800995024875623,boli,6,2.985074626865672,Nie,5,2.487562189054726,Boli,4,1.9900497512437811,Wyprzedzasz,11,16.417910447761194,0
449,3.8372093023255816,w,10,2.2271714922048997,jak,9,2.0044543429844097,bo,7,1.55902004454343,Oh,6,1.3363028953229399,No,6,1.3363028953229399,zaaferowany,11,20.044543429844097,1
395,3.3793103448275863,na,10,2.5316455696202533,name,7,1.7721518987341771,w,7,1.7721518987341771,nie,6,1.518987341772152,New,6,1.518987341772152,najchujowszego,14,49.87341772151899,0
312,3.9393939393939394,w,10,3.2051282051282053,z,9,2.8846153846153846,ty,9,2.8846153846153846,mnie,8,2.5641025641025643,Azji,6,1.9230769230769231,dziewczynami,12,30.128205128205128,0
353,3.1363636363636362,za,9,2.54957507082153,nie,8,2.26628895184136,w,7,1.9830028328611897,jak,7,1.9830028328611897,do,6,1.6997167138810199,pogorzeliskami,14,31.161473087818695,0
304,4.292307692307692,ouais,18,5.921052631578948,la,12,3.9473684210526314,Ouais,9,2.960526315789474,Bratan,9,2.960526315789474,de,7,2.3026315789473686,Narcotraficante,15,20.06578947368421,0
417,3.723404255319149,nie,18,4.316546762589928,stuff,12,2.8776978417266186,do,9,2.158273381294964,dla,9,2.158273381294964,Ja,8,1.9184652278177459,Pozdrawiam,10,19.424460431654676,0
320,4.514285714285714,jak,12,3.75,w,11,3.4375,tak,5,1.5625,bez,5,1.5625,nie,4,1.25,naprzeciwko,11,31.25,0
428,4.40625,mnie,26,6.074766355140187,na,18,4.205607476635514,nie,15,3.5046728971962615,ta,13,3.0373831775700935,Wkurwia,12,2.803738317757009,antysystemowcem,15,27.102803738317757,0
325,4.166666666666667,na,15,4.615384615384615,jej,6,1.8461538461538463,nie,6,1.8461538461538463,z,6,1.8461538461538463,ty,5,1.5384615384615385,odpierdalasz,12,19.076923076923077,0
359,3.658536585365854,nie,23,6.406685236768802,jak,13,3.6211699164345403,nie,12,3.3426183844011144,Nie,10,2.785515320334262,z,6,1.6713091922005572,dzieciakiem,11,19.498607242339833,0
617,3.6444444444444444,Doda,32,5.186385737439222,nie,17,2.755267423014587,jak,16,2.593192868719611,Doda,16,2.593192868719611,na,9,1.4586709886547813,przechwalania,13,26.580226904376012,0
229,3.3333333333333335,ja,9,3.930131004366812,w,7,3.056768558951965,tu,6,2.6200873362445414,nie,4,1.7467248908296944,To,4,1.7467248908296944,Wszystko,8,18.777292576419214,0
324,3.757575757575758,Nie,24,7.407407407407407,nikt,8,2.4691358024691357,szans,8,2.4691358024691357,gdy,6,1.8518518518518519,mnie,6,1.8518518518518519,przyprawiasz,12,19.135802469135804,0
414,4.333333333333333,za,32,7.729468599033816,Toast,15,3.6231884057971016,mnie,12,2.898550724637681,toast,12,2.898550724637681,tych,12,2.898550724637681,Przepraszam,11,20.04830917874396,0
263,2.8666666666666667,mi,11,4.182509505703422,nie,10,3.802281368821293,w,10,3.802281368821293,W,8,3.041825095057034,Bo,8,3.041825095057034,niespokojne,11,15.209125475285171,0
650,3.877551020408163,nie,25,3.8461538461538463,na,15,2.3076923076923075,jak,11,1.6923076923076923,chore,10,1.5384615384615385,w,8,1.2307692307692308,Niepotrzebne,12,30.615384615384617,0
421,4.025,jak,12,2.8503562945368173,Za,12,2.8503562945368173,lat,12,2.8503562945368173,za,12,2.8503562945368173,lat,12,2.8503562945368173,niepoliczalne,13,25.41567695961995,0
152,3.8,w,9,5.921052631578948,mam,9,5.921052631578948,Dzisiaj,6,3.9473684210526314,list,6,3.9473684210526314,jak,5,3.289473684210526,truskawki,9,28.94736842105263,0
201,4.243243243243243,mnie,5,2.487562189054726,na,5,2.487562189054726,To,4,1.9900497512437811,tylko,4,1.9900497512437811,za,4,1.9900497512437811,znajdziesz,10,11.442786069651742,0
376,4.363636363636363,jak,10,2.6595744680851063,w,9,2.393617021276596,umiem,7,1.8617021276595744,Nie,7,1.8617021276595744,kurwa,7,1.8617021276595744,wspomnieniach,13,23.138297872340427,0
401,3.8333333333333335,biedny,16,3.9900249376558605,ponownie,16,3.9900249376558605,Nigdy,13,3.2418952618453867,NBP,12,2.9925187032418954,nie,11,2.743142144638404,zarabianiem,11,31.920199501246884,0
586,3.86046511627907,Tu,40,6.825938566552901,nie,14,2.3890784982935154,w,13,2.218430034129693,jak,10,1.7064846416382253,z,10,1.7064846416382253,przeznaczenie,13,28.498293515358363,0
310,3.909090909090909,w,11,3.5483870967741935,Kiedy,8,2.5806451612903225,ostatnio,7,2.2580645161290325,na,6,1.935483870967742,z,6,1.935483870967742,przeznaczenie,13,30.0,0
214,5.375,Nie,13,6.074766355140187,patrzymy,10,4.672897196261682,nigdy,9,4.205607476635514,w,9,4.205607476635514,nie,8,3.7383177570093458,niepotrzebne,12,18.22429906542056,0
397,3.185185185185185,ej,40,10.075566750629722,na,11,2.770780856423174,nie,9,2.2670025188916876,ha,9,2.2670025188916876,Hajs,6,1.5113350125944585,assignment,10,35.012594458438286,0
448,3.5833333333333335,na,14,3.125,A2,9,2.0089285714285716,A2,9,2.0089285714285716,jak,8,1.7857142857142858,nie,7,1.5625,zapierdalasz,12,42.63392857142857,0
257,4.041666666666667,To,5,1.9455252918287937,od,5,1.9455252918287937,nie,5,1.9455252918287937,w,4,1.556420233463035,dla,4,1.556420233463035,kajdankach,10,31.90661478599222,0
529,3.6666666666666665,na,32,6.049149338374291,mam,31,5.8601134215500945,ochoty,30,5.671077504725898,nie,23,4.3478260869565215,Nie,16,3.0245746691871456,zainfekowanych,14,22.873345935727787,0
347,3.9285714285714284,w,22,6.340057636887608,tu,15,4.322766570605188,nie,12,3.4582132564841497,se,10,2.881844380403458,nigdy,6,1.7291066282420748,lustrzanka,10,22.76657060518732,0
301,3.6153846153846154,offside,12,3.9867109634551494,jak,11,3.654485049833887,ja,9,2.990033222591362,pass,8,2.6578073089700998,nie,6,1.9933554817275747,Wpierdalam,10,33.55481727574751,0
293,4.361111111111111,nie,6,2.04778156996587,jak,5,1.7064846416382253,Jestem,5,1.7064846416382253,tu,5,1.7064846416382253,dla,5,1.7064846416382253,tolerancyjni,12,25.255972696245735,0
381,3.8846153846153846,nie,17,4.4619422572178475,mam,15,3.937007874015748,na,13,3.4120734908136483,bo,13,3.4120734908136483,jak,10,2.6246719160104988,wystarczy,9,27.821522309711288,0
275,4.666666666666667,Wuwuwuwua,11,4.0,na,8,2.909090909090909,za,7,2.5454545454545454,Josef,6,2.1818181818181817,Bratan,6,2.1818181818181817,Skurwysyny,10,27.636363636363637,0
382,3.8333333333333335,nie,24,6.282722513089006,powiedz,24,6.282722513089006,Powiedz,16,4.18848167539267,raz,12,3.141361256544503,w,11,2.8795811518324608,samochodach,11,18.32460732984293,0
302,3.896551724137931,na,10,3.3112582781456954,nie,8,2.6490066225165565,wylanych,6,1.9867549668874172,ten,6,1.9867549668874172,jak,5,1.6556291390728477,momentach,9,27.1523178807947,0
491,4.372093023255814,znaczenie,45,9.164969450101832,ma,34,6.924643584521385,nie,10,2.0366598778004072,w,7,1.4256619144602851,Nie,7,1.4256619144602851,Najnormalniejszy,16,25.254582484725052,0
391,3.891304347826087,o,20,5.115089514066496,o,10,2.557544757033248,o,10,2.557544757033248,nie,9,2.3017902813299234,mnie,7,1.7902813299232736,Balensziagi,11,19.18158567774936,0
386,3.6923076923076925,lej,16,4.1450777202072535,po,12,3.1088082901554404,syp,12,3.1088082901554404,jak,7,1.8134715025906736,w,6,1.5544041450777202,kuloodporne,11,27.979274611398964,0
370,4.5476190476190474,na,13,3.5135135135135136,z,9,2.4324324324324325,jestem,7,1.8918918918918919,jak,6,1.6216216216216217,Jestem,6,1.6216216216216217,zbuntowanych,12,31.62162162162162,0
372,4.0344827586206895,czujesz,12,3.225806451612903,co,10,2.6881720430107525,z,9,2.4193548387096775,nie,7,1.881720430107527,na,7,1.881720430107527,brudniejsze,11,15.591397849462366,0
244,4.176470588235294,nie,6,2.459016393442623,jak,6,2.459016393442623,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Rozpierdolmy,12,48.36065573770492,0
284,4.608695652173913,na,11,3.8732394366197185,w,9,3.1690140845070425,z,8,2.816901408450704,Tomasz,7,2.464788732394366,zwrotki,6,2.112676056338028,praprawilnie,12,22.183098591549296,0
237,3.6666666666666665,z,13,5.485232067510548,pieska,7,2.9535864978902953,Razem,7,2.9535864978902953,nie,7,2.9535864978902953,ty,6,2.5316455696202533,odpowiednia,11,17.29957805907173,0
353,3.676470588235294,RakNRoll,12,3.3994334277620397,w,12,3.3994334277620397,robi,5,1.4164305949008498,My,5,1.4164305949008498,mu,5,1.4164305949008498,niekoniecznie,13,27.478753541076486,0
314,3.3636363636363638,nie,11,3.5031847133757963,mi,10,3.1847133757961785,Chyba,8,2.5477707006369426,Nic,8,2.5477707006369426,ognia,8,2.5477707006369426,jedenastego,11,20.063694267515924,0
296,4.451612903225806,na,9,3.0405405405405403,w,6,2.027027027027027,jak,6,2.027027027027027,seks,6,2.027027027027027,nie,6,2.027027027027027,Osiemnastoletnie,16,36.82432432432432,0
349,4.6,jak,10,2.865329512893983,w,10,2.865329512893983,nie,7,2.005730659025788,na,6,1.7191977077363896,iluzje,4,1.146131805157593,przyniesie,10,29.226361031518625,0
330,4.021739130434782,w,11,3.3333333333333335,z,9,2.727272727272727,Nie,6,1.8181818181818181,nie,6,1.8181818181818181,o,5,1.5151515151515151,Internaziomale,14,27.272727272727273,0
392,3.7045454545454546,czas,19,4.846938775510204,czas,18,4.591836734693878,jak,11,2.806122448979592,czas,8,2.0408163265306123,GBS,8,2.0408163265306123,zapierdalanie,13,12.244897959183673,0
258,4.054054054054054,tacy,16,6.2015503875969,My,8,3.10077519379845,sami,8,3.10077519379845,a,8,3.10077519379845,w,6,2.3255813953488373,fundamenty,10,15.116279069767442,0
379,4.153846153846154,nie,16,4.221635883905013,z,15,3.9577836411609497,ci,8,2.1108179419525066,mi,8,2.1108179419525066,puste,7,1.8469656992084433,wszystkich,10,21.63588390501319,0
268,4.147058823529412,nie,12,4.477611940298507,jest,11,4.104477611940299,Nie,8,2.985074626865672,To,6,2.2388059701492535,mi,5,1.8656716417910448,rozstrzygniesz,14,19.776119402985074,0
405,3.857142857142857,nie,13,3.2098765432098766,jak,10,2.4691358024691357,lew,10,2.4691358024691357,mnie,6,1.4814814814814814,na,5,1.2345679012345678,wszystkim,9,27.40740740740741,0
399,4.0625,ey,24,6.015037593984962,Ja,12,3.007518796992481,oni,12,3.007518796992481,poszli,12,3.007518796992481,spragniony,12,3.007518796992481,pozdrowienia,12,19.79949874686717,0
377,3.6923076923076925,ay,24,6.36604774535809,nie,15,3.9787798408488064,na,13,3.4482758620689653,jak,8,2.1220159151193636,w,7,1.856763925729443,prostytutki,11,30.23872679045093,0
432,3.625,na,28,6.481481481481482,tylko,18,4.166666666666667,kiedy,15,3.4722222222222223,mej,7,1.6203703703703705,nie,6,1.3888888888888888,trzynastego,11,20.60185185185185,0
263,3.9310344827586206,nie,14,5.32319391634981,jak,9,3.4220532319391634,mnie,8,3.041825095057034,Bo,5,1.9011406844106464,w,4,1.520912547528517,marionetki,10,17.11026615969582,0
353,4.226415094339623,nie,13,3.68271954674221,jak,8,2.26628895184136,za,6,1.6997167138810199,tak,6,1.6997167138810199,jest,5,1.4164305949008498,niezdecydowani,14,19.26345609065156,0
298,4.229166666666667,ever,30,10.06711409395973,be,29,9.731543624161073,again,10,3.3557046979865772,Ill,8,2.684563758389262,want,6,2.0134228187919465,entourage,9,3.3557046979865772,0
390,4.225,z,11,2.8205128205128207,w,10,2.5641025641025643,nie,6,1.5384615384615385,na,6,1.5384615384615385,potwory,5,1.2820512820512822,nieodpowiedzialne,17,28.974358974358974,0
161,3.5357142857142856,nie,6,3.7267080745341614,tym,6,3.7267080745341614,jest,4,2.484472049689441,Not Found,0,0.0,Not Found,0,0.0,szczurom,8,13.664596273291925,0
232,2.888888888888889,nie,12,5.172413793103448,dom,6,2.586206896551724,nikt,6,2.586206896551724,by,5,2.1551724137931036,mi,4,1.7241379310344827,siedzeniach,11,25.0,0
290,4.6571428571428575,nam,12,4.137931034482759,minut,11,3.793103448275862,godzin,10,3.4482758620689653,przyda,9,3.103448275862069,ciszy,9,3.103448275862069,prowadzonych,12,16.551724137931036,0
377,3.607142857142857,w,18,4.774535809018568,z,11,2.9177718832891246,nie,8,2.1220159151193636,moim,7,1.856763925729443,kolega,6,1.5915119363395225,problemach,10,26.79045092838196,0
304,4.2368421052631575,w,11,3.6184210526315788,z,9,2.960526315789474,na,7,2.3026315789473686,Czy,6,1.9736842105263157,nie,6,1.9736842105263157,romantyczny,11,22.36842105263158,0
405,4.487179487179487,nie,20,4.938271604938271,zobaczysz,12,2.962962962962963,Nie,11,2.7160493827160495,na,7,1.728395061728395,mnie,6,1.4814814814814814,konsekwencje,12,23.209876543209877,0
839,3.7611940298507465,w,20,2.3837902264600714,na,15,1.7878426698450536,nie,14,1.66865315852205,mnie,13,1.5494636471990464,jestem,12,1.430274135876043,nienawidzisz,12,27.41358760429082,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
265,5.170212765957447,ang,16,6.037735849056604,ka,12,4.528301886792453,sa,11,4.150943396226415,na,11,4.150943396226415,Dahandahang,6,2.2641509433962264,pinapahalagahan,15,37.35849056603774,0
254,4.928571428571429,ng,9,3.543307086614173,ko,8,3.1496062992125986,lang,8,3.1496062992125986,mga,7,2.7559055118110236,gabi,6,2.3622047244094486,Nakakapagod,11,36.61417322834646,0
157,3.7857142857142856,mo,13,8.280254777070065,mahal,8,5.095541401273885,ko,7,4.45859872611465,na,6,3.821656050955414,ako,6,3.821656050955414,nagparamdam,11,29.936305732484076,0
374,3.76,is,17,4.545454545454546,this,15,4.010695187165775,last,15,4.010695187165775,If,13,3.4759358288770055,time,12,3.2085561497326203,something,9,18.181818181818183,0
439,4.916666666666667,na,30,6.83371298405467,ang,28,6.378132118451025,watawat,14,3.1890660592255125,Di,13,2.9612756264236904,sa,11,2.5056947608200457,Whawhawhawhawha,15,23.690205011389523,0
655,3.6363636363636362,with,8,1.2213740458015268,like,8,1.2213740458015268,aint,7,1.0687022900763359,her,7,1.0687022900763359,got,6,0.916030534351145,motherfuckin,12,35.57251908396947,1
296,4.086206896551724,time,10,3.3783783783783785,me,9,3.0405405405405403,My,8,2.7027027027027026,heart,8,2.7027027027027026,wont,8,2.7027027027027026,shouldve,8,8.445945945945946,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
246,3.71875,inte,19,7.723577235772358,dig,15,6.097560975609756,idag,12,4.878048780487805,mig,10,4.065040650406504,Jag,9,3.658536585365854,tillbaks,8,9.75609756097561,0
254,4.875,love,13,5.118110236220472,Ohnanananana,13,5.118110236220472,every,12,4.724409448818897,We,8,3.1496062992125986,minute,7,2.7559055118110236,Ohnanananana,12,18.11023622047244,0
320,4.116279069767442,You,23,7.1875,dont,21,6.5625,like,17,5.3125,wanna,15,4.6875,us,15,4.6875,protective,10,6.5625,0
379,3.7857142857142856,inte,11,2.9023746701846966,kan,10,2.638522427440633,jag,10,2.638522427440633,Jag,9,2.37467018469657,att,8,2.1108179419525066,reflekterar,11,16.622691292875988,0
430,3.689655172413793,jag,23,5.348837209302325,mig,15,3.488372093023256,med,13,3.0232558139534884,Jag,13,3.0232558139534884,du,11,2.558139534883721,Chardonnay,10,22.093023255813954,0
331,3.7954545454545454,dan,25,7.552870090634441,Jag,13,3.9274924471299095,jag,9,2.719033232628399,Dum,9,2.719033232628399,dum,9,2.719033232628399,Nanananananana,14,19.637462235649547,0
321,4.386363636363637,baila,20,6.230529595015576,away,15,4.672897196261682,we,13,4.049844236760125,Ohnanana,12,3.7383177570093458,away,12,3.7383177570093458,Mamamamamacita,14,13.707165109034268,0
378,4.166666666666667,du,20,5.291005291005291,skulle,18,4.761904761904762,vara,18,4.761904761904762,Det,15,3.9682539682539684,som,10,2.6455026455026456,tillsammans,11,16.666666666666668,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
388,3.9767441860465116,jag,22,5.670103092783505,va,16,4.123711340206185,det,16,4.123711340206185,mig,13,3.350515463917526,vi,13,3.350515463917526,skateboard,10,16.237113402061855,0
261,4.1568627450980395,broken,14,5.363984674329502,beat,9,3.4482758620689653,hearts,8,3.0651340996168583,our,7,2.681992337164751,And,6,2.2988505747126435,distractions,12,15.32567049808429,0
379,4.101449275362318,jag,19,5.013192612137203,Hon,13,3.430079155672823,kan,13,3.430079155672823,hon,10,2.638522427440633,mig,9,2.37467018469657,meningen,8,10.817941952506596,0
313,3.3846153846153846,om,15,4.792332268370607,vi,15,4.792332268370607,kom,15,4.792332268370607,och,14,4.472843450479234,kan,12,3.8338658146964857,ingenting,9,9.584664536741213,0
388,3.9107142857142856,jag,20,5.154639175257732,Jag,10,2.577319587628866,got,7,1.8041237113402062,sex,6,1.5463917525773196,stress,6,1.5463917525773196,Ajajajajaj,10,19.072164948453608,1
320,4.333333333333333,dont,17,5.3125,Baby,14,4.375,kill,14,4.375,rhythm,14,4.375,We,8,2.5,distortion,10,9.0625,0
242,5.029411764705882,Pretender,9,3.71900826446281,pretender,9,3.71900826446281,me,7,2.8925619834710745,Youre,6,2.479338842975207,You,5,2.0661157024793386,everything,10,23.140495867768596,0
344,4.21875,with,17,4.941860465116279,me,16,4.651162790697675,if,12,3.488372093023256,here,12,3.488372093023256,that,7,2.0348837209302326,guarantees,10,7.848837209302325,0
390,4.583333333333333,jag,19,4.871794871794871,mig,9,2.3076923076923075,Ah,8,2.051282051282051,om,7,1.794871794871795,har,7,1.794871794871795,Miljonprogrammen,16,25.384615384615383,0
370,4.08955223880597,jag,18,4.864864864864865,det,9,2.4324324324324325,du,8,2.1621621621621623,och,7,1.8918918918918919,att,6,1.6216216216216217,Trottoaren,10,21.62162162162162,0
666,3.4805194805194803,det,25,3.7537537537537538,jag,18,2.7027027027027026,en,16,2.4024024024024024,de,15,2.2522522522522523,vill,13,1.951951951951952,ghettopsykos,12,25.075075075075077,0
276,3.611111111111111,inte,17,6.159420289855072,alls,15,5.434782608695652,hem,11,3.9855072463768115,och,8,2.898550724637681,Vi,8,2.898550724637681,Tillsammans,11,14.130434782608695,0
607,3.445945945945946,han,17,2.800658978583196,en,15,2.471169686985173,jag,14,2.3064250411861615,och,11,1.812191103789127,du,10,1.6474464579901154,tunnelseende,12,26.523887973640857,0
361,3.707317073170732,det,25,6.925207756232687,jag,25,6.925207756232687,att,22,6.094182825484765,sent,12,3.3240997229916895,dig,9,2.4930747922437675,dramatisk,9,3.601108033240997,0
251,4.377777777777778,still,13,5.179282868525896,were,10,3.9840637450199203,young,10,3.9840637450199203,Cause,9,3.585657370517928,And,7,2.7888446215139444,invincible,10,19.12350597609562,0
299,4.555555555555555,jag,12,4.013377926421405,som,10,3.3444816053511706,commando,9,3.0100334448160537,en,8,2.6755852842809364,du,8,2.6755852842809364,skottlossning,13,27.759197324414714,0
484,4.086956521739131,vi,11,2.272727272727273,jag,11,2.272727272727273,har,8,1.6528925619834711,det,7,1.4462809917355373,inte,7,1.4462809917355373,korridoren,10,21.28099173553719,0
285,4.476190476190476,vi,12,4.2105263157894735,som,11,3.8596491228070176,det,9,3.1578947368421053,och,8,2.807017543859649,Har,8,2.807017543859649,ingenting,9,8.771929824561404,0
267,4.531914893617022,youre,6,2.247191011235955,know,6,2.247191011235955,that,5,1.8726591760299625,sky,5,1.8726591760299625,if,5,1.8726591760299625,surrounded,10,14.232209737827715,0
476,3.6444444444444444,jag,31,6.512605042016807,bang,19,3.991596638655462,gang,15,3.1512605042016806,vill,14,2.9411764705882355,yeah,13,2.73109243697479,Kronofogden,11,26.26050420168067,0
308,4.421052631578948,vi,15,4.87012987012987,Och,10,3.2467532467532467,och,9,2.9220779220779223,det,8,2.5974025974025974,kommer,8,2.5974025974025974,barnasinnet,11,25.0,0
349,3.9148936170212765,det,15,4.2979942693409745,som,14,4.011461318051576,du,12,3.438395415472779,man,12,3.438395415472779,att,9,2.5787965616045847,speciell,8,7.163323782234957,0
265,4.321428571428571,ding,26,9.81132075471698,dong,20,7.547169811320755,Kom,16,6.037735849056604,och,16,6.037735849056604,Rena,14,5.283018867924528,nickedocka,10,10.943396226415095,0
383,3.9523809523809526,inte,29,7.5718015665796345,vi,28,7.310704960835509,bara,27,7.049608355091384,va,25,6.527415143603133,det,24,6.266318537859008,tillsammans,11,7.5718015665796345,0
352,3.6875,vi,18,5.113636363636363,har,15,4.261363636363637,gjort,13,3.6931818181818183,jag,11,3.125,sen,11,3.125,varandra,8,9.375,0
431,4.25,Vi,10,2.320185614849188,en,10,2.320185614849188,jag,9,2.0881670533642693,vi,8,1.8561484918793503,som,8,1.8561484918793503,professorer,11,23.897911832946637,0
560,3.450980392156863,bara,24,4.285714285714286,bra,21,3.75,nu,21,3.75,jag,21,3.75,det,20,3.5714285714285716,perspektiv,10,11.25,0
458,4.016129032258065,jag,15,3.2751091703056767,du,14,3.056768558951965,bre,13,2.8384279475982535,dig,13,2.8384279475982535,Hon,9,1.965065502183406,Vemsomhelst,11,21.179039301310045,0
288,3.875,not,26,9.027777777777779,now,20,6.944444444444445,Nanana,18,6.25,is,9,3.125,need,7,2.4305555555555554,fireflies,9,10.416666666666666,0
357,4.358208955223881,Nangilima,18,5.042016806722689,leave,12,3.361344537815126,if,10,2.8011204481792715,not,10,2.8011204481792715,me,9,2.5210084033613445,Nangilima,9,8.403361344537815,0
286,4.416666666666667,dumb,36,12.587412587412587,me,26,9.090909090909092,Dumb,23,8.041958041958042,dududumb,22,7.6923076923076925,goin,16,5.594405594405594,highlight,9,3.4965034965034967,0
326,4.238095238095238,att,20,6.134969325153374,dame,12,3.6809815950920246,Vi,8,2.4539877300613497,la,8,2.4539877300613497,bleue,8,2.4539877300613497,yeahyeahyeah,12,16.56441717791411,0
339,4.0,jag,11,3.2448377581120944,och,7,2.0648967551622417,som,7,2.0648967551622417,en,7,2.0648967551622417,det,6,1.7699115044247788,Motherfuckin,12,41.00294985250738,0
265,3.6551724137931036,jag,18,6.7924528301886795,det,9,3.3962264150943398,du,9,3.3962264150943398,dig,9,3.3962264150943398,bara,7,2.641509433962264,Dadadadadada,12,14.339622641509434,0
267,4.095238095238095,med,12,4.49438202247191,det,10,3.745318352059925,Jag,9,3.3707865168539324,bra,9,3.3707865168539324,dig,9,3.3707865168539324,springer,8,5.617977528089888,0
1588,3.9805194805194803,ft,26,1.63727959697733,SA,14,0.8816120906801007,ST,14,0.8816120906801007,23,13,0.818639798488665,BBaby,11,0.6926952141057935,akasanonohomoyoro,17,33.4382871536524,0
249,4.186046511627907,run,13,5.220883534136546,dry,13,5.220883534136546,our,10,4.016064257028113,tears,10,4.016064257028113,dance,8,3.21285140562249,Forgetting,10,18.87550200803213,0
353,4.064516129032258,vi,8,2.26628895184136,Plug,8,2.26628895184136,talk,8,2.26628895184136,igen,8,2.26628895184136,en,7,1.9830028328611897,Motherfucker,12,38.52691218130312,0
432,4.56,en,16,3.7037037037037037,det,16,3.7037037037037037,med,14,3.240740740740741,Baby,11,2.5462962962962963,du,11,2.5462962962962963,gangstersgangsters,18,19.675925925925927,0
420,4.433962264150943,mannen,7,1.6666666666666667,vill,6,1.4285714285714286,alla,5,1.1904761904761905,dina,5,1.1904761904761905,jag,4,0.9523809523809523,tegelstenar,11,31.19047619047619,0
368,3.9859154929577465,inte,8,2.1739130434782608,vi,7,1.9021739130434783,Jag,6,1.6304347826086956,att,6,1.6304347826086956,med,5,1.358695652173913,abrakadabra,11,23.369565217391305,1
303,4.0,happy,15,4.9504950495049505,dont,15,4.9504950495049505,need,10,3.3003300330033003,but,9,2.9702970297029703,want,9,2.9702970297029703,Saturday,8,14.191419141914192,0
340,3.888888888888889,det,13,3.823529411764706,och,9,2.6470588235294117,all,9,2.6470588235294117,ju,9,2.6470588235294117,en,8,2.3529411764705883,inclusive,9,14.705882352941176,0
281,4.826086956521739,And,10,3.5587188612099645,Heres,6,2.1352313167259784,Goliath,6,2.1352313167259784,giant,6,2.1352313167259784,me,6,2.1352313167259784,difference,10,14.946619217081851,0
263,4.026315789473684,Jag,8,3.041825095057034,Du,7,2.661596958174905,och,7,2.661596958174905,som,6,2.2813688212927756,mig,5,1.9011406844106464,tillsammans,11,23.574144486692017,0
237,4.371428571428571,cant,9,3.7974683544303796,A,8,3.3755274261603376,whisper,8,3.3755274261603376,wind,8,3.3755274261603376,calling,8,3.3755274261603376,guidance,8,15.611814345991561,0
325,3.96875,det,13,4.0,pray,8,2.4615384615384617,vi,8,2.4615384615384617,till,6,1.8461538461538463,som,6,1.8461538461538463,connection,10,32.0,0
417,4.237288135593221,jag,12,2.8776978417266186,till,9,2.158273381294964,en,7,1.6786570743405276,ching,6,1.4388489208633093,har,6,1.4388489208633093,Multiplatinafasoner,19,33.333333333333336,0
486,3.671641791044776,jag,17,3.4979423868312756,och,13,2.674897119341564,det,11,2.263374485596708,en,7,1.440329218106996,dont,6,1.2345679012345678,efterbliven,11,20.987654320987655,0
260,3.5714285714285716,du,11,4.230769230769231,mig,9,3.4615384615384617,Jag,8,3.076923076923077,att,8,3.076923076923077,Men,8,3.076923076923077,motherfucking,13,10.0,0
356,3.652173913043478,han,7,1.9662921348314606,till,7,1.9662921348314606,mig,7,1.9662921348314606,sa,7,1.9662921348314606,Han,6,1.6853932584269662,Brobrorsan,10,31.741573033707866,0
377,4.625,jag,11,2.9177718832891246,du,7,1.856763925729443,garvar,7,1.856763925729443,vi,6,1.5915119363395225,min,5,1.3262599469496021,gegenegeneral,13,29.177718832891248,0
213,4.113636363636363,du,13,6.103286384976526,alltid,9,4.225352112676056,jag,8,3.755868544600939,vi,6,2.816901408450704,mig,6,2.816901408450704,varandra,8,10.7981220657277,0
310,3.4827586206896552,och,22,7.096774193548387,Jag,19,6.129032258064516,att,14,4.516129032258065,tror,13,4.193548387096774,ett,6,1.935483870967742,Transformera,12,25.161290322580644,0
380,4.2745098039215685,jag,10,2.6315789473684212,Jag,8,2.1052631578947367,Vi,8,2.1052631578947367,med,7,1.8421052631578947,kan,7,1.8421052631578947,fyrtiofemman,12,30.526315789473685,0
316,3.5714285714285716,det,9,2.848101265822785,jag,6,1.8987341772151898,som,6,1.8987341772151898,de,5,1.5822784810126582,han,5,1.5822784810126582,grundbelopp,11,36.075949367088604,0
254,4.294117647058823,up,15,5.905511811023622,world,15,5.905511811023622,us,14,5.511811023622047,horizon,11,4.330708661417323,light,9,3.543307086614173,lighthouse,10,7.874015748031496,0
